,id,name,year,genre,ratingCount,bestRating,worstRating,ratingValue,directorMaxEffect,actorMaxEffect,writerMaxEffect,directorSumEffect,actorSumEffect,writerSumEffect,d动画,d悬疑,d剧情,d西部,d犯罪,d灾难,d传记,d科幻,d儿童,d歌舞,d奇幻,d家庭,d喜剧,d音乐,d惊悚,d运动,d历史,d古装,d爱情,d冒险,d恐怖,d动作,d战争,d武侠,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022
478,24325927,一路狂奔,2013,['喜剧'],3228,10,2,3.1,0,4823,3,0,13687,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
479,24372055,铠甲勇士之雅塔莱斯,2014,"['剧情', '动作', '科幻']",2001,10,2,6.6,9,978,0,15,1477,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
480,24381046,模特魅影,2013,"['剧情', '悬疑', '惊悚']",2627,10,2,2.8,4,142,4,4,204,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
481,24381850,时光恋人,2013,"['剧情', '爱情', '奇幻']",2004,10,2,3.4,35,3138,35,35,9270,52,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
482,24383498,火线追凶2之夺命书院,2013,"['动作', '悬疑', '犯罪']",227,10,2,5.7,609,1944,5,609,2359,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
483,24383521,猎杀中山狼,2013,"['悬疑', '战争']",102,10,2,6.3,71,155,2,71,306,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
484,24521773,从哪来，到哪去,2014,"['儿童', '喜剧']",336,10,2,6.2,20,528,20,20,533,20,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
485,24522669,醒来吧，宝贝,2013,"['喜剧', '战争']",607,10,2,7.5,21,69,21,21,69,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
486,24522852,终极大冒险,2013,"['喜剧', '动画', '冒险']",1240,10,2,5.0,52,1600,6,52,4374,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
487,24525721,夺樽,2014,"['剧情', '动作']",4316,10,2,3.1,18,883,1,21,1794,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
488,24526990,弹无虚发之天国宝藏,2012,['剧情'],42,10,2,5.9,4,204,3,4,384,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
489,24527030,弹无虚发之死亡之海,2012,"['剧情', '动作']",56,10,2,5.7,28,171,3,28,382,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
490,24527067,弹无虚发之葬马,2012,"['剧情', '动作']",51,10,2,5.7,5,82,5,5,109,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
491,24529353,绝地逃亡 Skiptrace,2016,"['喜剧', '动作']",91328,10,2,5.7,288,19897,1,288,63462,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
492,24530508,太阳脸,2013,"['剧情', '儿童', '战争']",221,10,2,2.8,67,67,1,67,97,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
493,24530516,刺客,2013,"['剧情', '动作']",481,10,2,3.4,7,969,159,7,2528,166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
494,24530628,目标战,2013,"['动作', '战争']",3174,10,2,4.6,59,2486,5,59,3077,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
495,24532415,记得少年那首歌,2016,['剧情'],406,10,2,6.3,1169,4649,1169,1169,10574,1169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
496,24534290,爱·回家,2013,['剧情'],83,10,2,5.3,3,3031,3,3,3151,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
497,24534294,神通佛影,2014,"['喜剧', '动作', '冒险']",449,10,2,3.5,7,3077,7,7,9075,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
498,24695277,一个人的武林,2014,"['动作', '惊悚']",87355,10,2,6.6,453,8568,453,453,55774,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
499,24695588,逆袭,2013,"['剧情', '喜剧']",670,10,2,5.0,110,13233,167,110,13750,250,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
500,24695967,心咒,2013,"['悬疑', '惊悚']",747,10,2,2.9,1,7209,1,1,8687,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
501,24700630,功夫世家,2013,"['喜剧', '动作']",131,10,2,2.5,0,969,0,0,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
502,24702492,无脚鸟,2013,['剧情'],155,10,2,6.0,0,20,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
503,24706750,小神来了,2013,"['喜剧', '家庭', '儿童']",1703,10,2,3.2,20,8325,2,20,14518,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
504,24707368,封门村,2014,"['悬疑', '惊悚']",2801,10,2,2.9,22,6484,5,42,7311,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
507,24718898,诡魇,2013,"['悬疑', '惊悚']",741,10,2,2.8,3,438,3,3,611,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
508,24719063,烈日灼心,2015,"['剧情', '犯罪', '悬疑']",583831,10,2,8.2,14884,25528,14884,14884,57179,15755,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
509,24721493,小时代2：青木时代,2013,"['剧情', '喜剧', '爱情']",238011,10,2,5.0,2328,28328,2328,2328,62861,2335,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
510,24723061,魁拔Ⅲ战神崛起,2014,"['动作', '动画', '奇幻', '冒险']",49072,10,2,8.5,258,3275,258,273,7922,282,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
511,24732990,小西天狄道传奇,2015,"['历史', '爱情', '古装']",334,10,2,3.5,2,93,0,2,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
512,24735062,青春派,2013,"['剧情', '爱情']",164834,10,2,7.4,937,46503,937,937,71498,996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
513,24736265,何二狗的名单,2014,['喜剧'],217,10,2,6.3,4,200,0,4,332,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
514,24736504,遥远的天熊山,2013,"['剧情', '爱情']",827,10,2,7.0,9,86,0,9,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
515,24736526,人间·小团圆 香港仔,2014,['剧情'],65625,10,2,5.5,16863,27592,16863,16863,110418,16863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
516,24736566,北京爱情故事,2014,['爱情'],169051,10,2,6.1,4488,32597,4488,4488,123937,4488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
517,24737155,夺命旅行,2015,['惊悚'],1027,10,2,3.3,609,1878,4,609,2991,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
518,24737161,卒迹,2013,['剧情'],1411,10,2,7.5,11,166,7,11,205,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
519,24741411,80后的独立宣言,2014,['剧情'],240,10,2,3.6,6,5844,6,6,14527,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
520,24743257,冷恋时代,2018,"['喜剧', '爱情']",457,10,2,3.6,4,2473,4,4,6327,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
521,24743709,北京纽约,2015,"['剧情', '爱情']",13855,10,2,4.3,48,14362,48,48,42662,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
522,24743711,催眠大师,2014,"['悬疑', '惊悚']",377916,10,2,7.6,7793,18331,7793,7793,37104,7985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
523,24743712,有种你爱我,2015,"['喜剧', '爱情']",49475,10,2,4.6,19,9946,19,19,14064,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
524,24743728,夜孔雀,2015,"['剧情', '爱情']",34109,10,2,4.8,575,32345,575,575,56435,575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
525,24743729,太空熊猫历险记,2013,"['动画', '奇幻', '冒险']",149,10,2,3.9,18,5,18,18,7,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
526,24744499,词与物,2013,"['剧情', '科幻', '悬疑', '奇幻', '鬼怪', '黑色电影']",66,10,2,7.0,100,100,100,100,105,100,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
527,24745500,绣春刀,2014,"['剧情', '动作', '武侠', '古装']",422600,10,2,7.6,4469,61805,4469,4469,126423,4747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
528,24745629,艾草仙姑,2013,"['剧情', '古装']",274,10,2,5.6,12,25,3,12,39,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
529,24748879,东方中国梦,2013,['剧情'],1109,10,2,5.9,12,3493,12,12,5402,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
530,24749752,像风一样行走,2012,['爱情'],103,10,2,4.4,175,2380,1,175,3091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
531,24751754,前任攻略,2014,"['喜剧', '爱情']",172185,10,2,6.1,247,12805,247,247,40104,285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
532,24751756,老炮儿,2015,"['剧情', '犯罪']",721466,10,2,7.6,13562,112902,13562,13562,395997,14215,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
533,24751757,微爱之渐入佳境,2014,"['喜剧', '爱情']",84904,10,2,4.5,9052,14980,143,9052,75785,149,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
534,24751763,罗曼蒂克消亡史,2016,['剧情'],364657,10,2,7.7,7812,30985,7812,7812,138875,7812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
535,24751764,三城记,2015,"['剧情', '爱情']",22064,10,2,6.2,3300,40935,3300,3300,80976,4779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
536,24751765,喜羊羊与灰太狼之飞马奇遇记,2014,"['喜剧', '动画', '奇幻', '冒险', '家庭']",22892,10,2,6.1,11,11977,4,11,15949,7,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
537,24751825,我为相亲狂,2013,"['喜剧', '爱情']",5636,10,2,4.0,4,4369,4,4,8132,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
538,24751834,迷魂之密室逃脱,2013,"['悬疑', '惊悚']",1608,10,2,4.0,8,3632,8,8,4048,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
539,24752295,青春小说,2013,"['爱情', '奇幻']",126,10,2,6.1,3,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
540,24752702,完美假妻168,2014,"['喜剧', '爱情', '悬疑']",6608,10,2,5.0,6057,16806,6057,6057,47159,6057,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
541,24753687,少女哪吒,2014,['剧情'],17850,10,2,6.5,779,1034,779,779,1929,865,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
542,24753788,变异危机,2014,"['科幻', '恐怖']",711,10,2,2.5,4,4769,0,4,7563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
543,24753810,战狼,2015,"['动作', '战争']",285768,10,2,7.0,13131,13131,13131,13131,38097,13225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
544,24753811,熊出没之夺宝熊兵,2014,"['喜剧', '动画', '冒险', '家庭']",29129,10,2,7.5,229,49,51,251,171,111,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
545,24754062,深宫怨灵,2013,"['悬疑', '惊悚']",825,10,2,2.7,4,204,0,4,494,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
546,24756695,纹身,2022,"['剧情', '动作']",1336,10,2,3.9,17,7838,19,17,21631,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
547,24758366,我是狼之火龙山大冒险,2014,"['动画', '冒险']",701,10,2,7.3,14,35619,15,14,37492,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
548,24758396,江湖论剑实录,2014,"['喜剧', '古装']",14911,10,2,6.0,68,3538,68,68,15561,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
549,24826968,记忆碎片,2016,"['喜剧', '悬疑']",3610,10,2,4.4,6,25060,71,6,26503,77,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
550,24827387,盗墓笔记,2016,"['悬疑', '奇幻', '冒险']",175073,10,2,4.8,873,25071,1514,873,53437,1615,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
551,24827406,九层妖塔,2015,"['动作', '惊悚', '冒险']",184688,10,2,4.4,5307,10879,5307,5307,43142,7711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
552,24843196,光的棍,2013,"['喜剧', '爱情']",1515,10,2,3.6,7,3202,7,7,7773,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
553,24843198,同桌的妳,2014,"['剧情', '爱情']",254970,10,2,5.9,2362,26632,4474,2362,60918,4496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
554,24843611,今天明天,2013,['剧情'],293,10,2,5.9,10,65,0,10,129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
555,24844959,房间里的舞蹈,2013,"['剧情', '爱情']",322,10,2,6.5,4357,459,4357,4357,648,4357,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
556,24846473,世界屋脊的歌声,2013,['剧情'],71,10,2,4.8,198,509,1,198,988,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
557,24847340,小时代3：刺金时代,2014,"['剧情', '喜剧', '爱情']",227304,10,2,4.7,2328,28328,2328,2328,60090,2333,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
558,24847343,小时代4：灵魂尽头,2015,"['喜剧', '爱情']",181258,10,2,4.9,2328,28328,2328,2328,60152,2330,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
559,24849703,那些五脊六兽的日子,2013,"['喜剧', '奇幻']",4378,10,2,6.6,715,2299,715,715,4066,715,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
560,24849708,在勾引中学会爱,2013,"['剧情', '爱情', '同性']",2352,10,2,7.5,43,90,43,43,113,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
561,24852545,爱情公寓,2018,"['喜剧', '冒险']",250410,10,2,3.2,699,10204,156,700,29877,170,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
562,24854716,路过花开,2012,"['剧情', '同性']",121,10,2,5.9,93,6,93,93,6,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
564,24854991,正骨,2013,"['剧情', '历史']",551,10,2,4.0,3,1680,3,3,4169,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
565,24859034,笔仙3,2014,"['悬疑', '惊悚']",9119,10,2,4.3,82,9946,89,82,27465,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
566,24859460,镇海保卫战,2013,"['历史', '战争']",115,10,2,5.9,9,1944,9,9,3004,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
567,24860303,门巴将军,2013,"['剧情', '传记']",280,10,2,6.3,5,497,9,5,1177,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
568,24863241,毒·爱,2014,['剧情'],79,10,2,3.1,5,464,5,5,836,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
569,24863314,拆弹英雄,2013,['剧情'],197,10,2,5.1,37,398,7,37,868,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
570,24867829,杠上开花,2016,"['喜剧', '悬疑']",444,10,2,3.2,655,8435,7,655,21138,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
571,24867840,甘南情歌,2013,['剧情'],315,10,2,7.5,28,152,2,28,168,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
572,24869489,流氓,2012,['剧情'],378,10,2,6.4,35,70,35,35,70,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
573,24872197,来历不明,2013,"['科幻', '悬疑']",3505,10,2,4.3,4,3239,4,4,4657,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
574,24872203,俐侎阿朵,2013,"['剧情', '爱情']",126,10,2,5.3,8,4,8,8,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
575,24873412,虐面人之死灵面膜,2014,"['爱情', '悬疑', '惊悚']",756,10,2,2.7,3,1280,0,3,1948,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
576,24873473,疯狂72小时,2014,['喜剧'],11293,10,2,4.7,13,6373,13,13,14256,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
577,24875455,失恋33年,2013,['爱情'],281,10,2,4.8,230,3202,230,230,3796,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
578,24875534,十二公民,2014,['剧情'],337574,10,2,8.4,578,6887,578,578,11457,620,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
579,24875658,我的青春期,2015,"['剧情', '爱情']",19461,10,2,6.1,3757,3757,3757,3811,7843,3811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
580,24876169,救赎,2011,['剧情'],43,10,2,5.4,3,341,1,3,341,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
581,24878198,疯狂的导演,2013,['喜剧'],2447,10,2,3.1,2,7108,4,2,14769,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
582,24879839,道士下山,2015,"['喜剧', '动作', '奇幻', '古装']",208011,10,2,5.5,19612,61805,19612,19612,124159,29600,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
583,24879858,分手大师,2014,"['喜剧', '爱情']",314936,10,2,5.1,11484,28328,467,11951,93463,467,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
584,24888079,好命先生,2014,"['喜剧', '爱情']",11697,10,2,4.0,115,5209,115,115,12863,115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
585,25300674,冰封侠：时空行者,2018,"['动作', '奇幻']",12329,10,2,2.7,430,11343,437,430,50172,635,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
586,25444447,黄飞鸿之英雄有梦,2014,"['剧情', '动作', '爱情', '武侠']",77171,10,2,5.6,490,31302,514,490,97861,514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
587,25662092,龙凤村儿女,2013,['剧情'],104,10,2,5.5,28,47,1,28,71,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
588,25662327,火锅英雄,2016,"['剧情', '犯罪']",327861,10,2,7.2,664,30391,664,664,89056,664,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
589,25663134,北回归线,2014,"['喜剧', '爱情']",1365,10,2,4.1,21,3862,21,37,7708,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
